2025-04-29 01:31:19,309 - __main__ - INFO - Initializing AlphaZero trainer
2025-04-29 01:31:19,310 - __main__ - INFO - Debug mode: True
2025-04-29 01:31:19,321 - __main__ - INFO - ==================================================
2025-04-29 01:31:19,322 - __main__ - INFO - DETAILED ENVIRONMENT DIMENSIONS ANALYSIS
2025-04-29 01:31:19,322 - __main__ - INFO - ==================================================
2025-04-29 01:31:19,322 - __main__ - INFO - Card feature dimension: 8
2025-04-29 01:31:19,322 - __main__ - INFO - Primary cards shape: (90, 8)
2025-04-29 01:31:19,323 - __main__ - INFO - 
--- State Dimension Breakdown ---
2025-04-29 01:31:19,323 - __main__ - INFO - 1. Card state: 4 levels × 3 cards × 8 features = 96
2025-04-29 01:31:19,324 - __main__ - INFO - 2. Gems: 6 types = 6
2025-04-29 01:31:19,324 - __main__ - INFO - 3. Player state: 6 (gems) + 5 (other) + 8 × 3 cards = 35
2025-04-29 01:31:19,324 - __main__ - INFO - 4. Noble tiles: 5 nobles × 5 features = 25
2025-04-29 01:31:19,325 - __main__ - INFO - 
Total state dimension: 96 + 6 + 35 + 25 = 162
2025-04-29 01:31:19,325 - __main__ - INFO - Action dimension: 88
2025-04-29 01:31:19,326 - __main__ - INFO - 
--- State Dimension Formula ---
2025-04-29 01:31:19,326 - __main__ - INFO - state_dim = (4 × 3 × 8) + 6 + (6 + 5 + 8 × 3) + (5 × 5)
2025-04-29 01:31:19,326 - __main__ - INFO - state_dim = 96 + 6 + 11 + 24 + 25
2025-04-29 01:31:19,326 - __main__ - INFO - state_dim = 120 + 42 = 162
2025-04-29 01:31:19,542 - __main__ - INFO - Using device: cuda
2025-04-29 01:31:20,556 - __main__ - INFO - Environment initialized with state_dim=162, action_dim=88
2025-04-29 01:31:20,557 - __main__ - INFO - Training parameters: lr=0.001, weight_decay=0.0001, batch_size=2048, replay_size=10000, num_simulations=100
2025-04-29 01:31:20,557 - __main__ - INFO - ==================================================
2025-04-29 01:31:20,623 - __main__ - INFO - Loading model from models/alphazero_final.pth
2025-04-29 01:31:20,626 - __main__ - INFO - Loaded model from iteration 6
2025-04-29 01:31:20,628 - __main__ - INFO - Starting AlphaZero training from iteration 7 for 1 iterations
2025-04-29 01:39:38,768 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,775 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,783 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,793 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,802 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,810 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,817 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,825 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,833 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,842 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,849 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,858 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,867 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,874 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,883 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,894 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,894 - __main__ - DEBUG - Game 1, Step 517: Player 0 chose action 37
2025-04-29 01:39:38,924 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,930 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,936 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,942 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,948 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,955 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,961 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,966 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,974 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,979 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,984 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,990 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:38,997 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,003 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,010 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,017 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,023 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,028 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,036 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,041 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,048 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,055 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,062 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,068 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,073 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,079 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,087 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,093 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,099 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,104 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,111 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,117 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,125 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,131 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,137 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,144 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,150 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,155 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,162 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,167 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,173 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,180 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,186 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,193 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,198 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,204 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,211 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,217 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,224 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,229 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,238 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,244 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,250 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,257 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,264 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,270 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,276 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,282 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,288 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,294 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,301 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,307 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,314 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,320 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,326 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,332 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,338 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,344 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,350 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,356 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,364 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,371 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,377 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,384 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,391 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,397 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,402 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,408 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,415 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,422 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,428 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,435 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,441 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,447 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,452 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,459 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,465 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,471 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,477 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,484 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,491 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,499 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,504 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,511 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,518 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,524 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,530 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,531 - __main__ - DEBUG - Game 1, Step 518: Player 1 chose action 1
2025-04-29 01:39:39,553 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,558 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,562 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,567 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,573 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,578 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,584 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,588 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,593 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,597 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,603 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,609 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,613 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,619 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,624 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,630 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,635 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,640 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,645 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,650 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,655 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,660 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,665 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,670 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,675 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,680 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,686 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,692 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,697 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,702 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,706 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,712 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,717 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,723 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,728 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,734 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,739 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,744 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,751 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,757 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,763 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,768 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,774 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,779 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,784 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,789 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,795 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,801 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,807 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,812 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,816 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,822 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,827 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,832 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,836 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,842 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,847 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,851 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,858 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,863 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,868 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,873 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,877 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,883 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,888 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,893 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,899 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,904 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,908 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,913 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,918 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,923 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,929 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,935 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,940 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,945 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,951 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,956 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,962 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
2025-04-29 01:39:39,967 - AlphaZero.MCTS - DEBUG - Terminal state reached, current score: 13, max opponent score: 15, final reward: 4.6
